"from","to","target","source"
"Takahiro Sakurai","Hiroo Sasaki",203,9
"Kohsuke Toriumi","Rie Kugimiya",117,116
"Kohsuke Toriumi","Kentaro Kumagai",118,116
"Kohsuke Toriumi","Makoto Furukawa",119,116
"Kohsuke Toriumi","Takashi Matsuyama",120,116
"Kohsuke Toriumi","Shunsuke Takeuchi",121,116
"Kohsuke Toriumi","Yuto Uemura",122,116
"Kohsuke Toriumi","Chinatsu Akasaki",123,116
"Kohsuke Toriumi","Junya Enoki",124,116
"Kohsuke Toriumi","Kazuhiko Inoue",19,116
"Kohsuke Toriumi","Hiroo Sasaki",203,116
"Rie Kugimiya","Kentaro Kumagai",118,117
"Rie Kugimiya","Makoto Furukawa",119,117
"Rie Kugimiya","Takashi Matsuyama",120,117
"Rie Kugimiya","Shunsuke Takeuchi",121,117
"Rie Kugimiya","Yuto Uemura",122,117
"Rie Kugimiya","Chinatsu Akasaki",123,117
"Rie Kugimiya","Junya Enoki",124,117
"Rie Kugimiya","Kazuhiko Inoue",19,117
"Rie Kugimiya","Hiroo Sasaki",203,117
"Kentaro Kumagai","Makoto Furukawa",119,118
"Kentaro Kumagai","Takashi Matsuyama",120,118
"Kentaro Kumagai","Shunsuke Takeuchi",121,118
"Kentaro Kumagai","Yuto Uemura",122,118
"Kentaro Kumagai","Chinatsu Akasaki",123,118
"Kentaro Kumagai","Junya Enoki",124,118
"Kentaro Kumagai","Kazuhiko Inoue",19,118
"Kentaro Kumagai","Hiroo Sasaki",203,118
"Makoto Furukawa","Takashi Matsuyama",120,119
"Makoto Furukawa","Shunsuke Takeuchi",121,119
"Makoto Furukawa","Yuto Uemura",122,119
"Makoto Furukawa","Chinatsu Akasaki",123,119
"Makoto Furukawa","Junya Enoki",124,119
"Makoto Furukawa","Kazuhiko Inoue",19,119
"Makoto Furukawa","Hiroo Sasaki",203,119
"Takashi Matsuyama","Shunsuke Takeuchi",121,120
"Takashi Matsuyama","Yuto Uemura",122,120
"Takashi Matsuyama","Chinatsu Akasaki",123,120
"Takashi Matsuyama","Junya Enoki",124,120
"Takashi Matsuyama","Kazuhiko Inoue",19,120
"Takashi Matsuyama","Hiroo Sasaki",203,120
"Shunsuke Takeuchi","Yuto Uemura",122,121
"Shunsuke Takeuchi","Chinatsu Akasaki",123,121
"Shunsuke Takeuchi","Junya Enoki",124,121
"Shunsuke Takeuchi","Kazuhiko Inoue",19,121
"Shunsuke Takeuchi","Hiroo Sasaki",203,121
"Yuto Uemura","Chinatsu Akasaki",123,122
"Yuto Uemura","Junya Enoki",124,122
"Yuto Uemura","Kazuhiko Inoue",19,122
"Yuto Uemura","Hiroo Sasaki",203,122
"Chinatsu Akasaki","Junya Enoki",124,123
"Chinatsu Akasaki","Kazuhiko Inoue",19,123
"Chinatsu Akasaki","Hiroo Sasaki",203,123
"Junya Enoki","Kazuhiko Inoue",19,124
"Junya Enoki","Hiroo Sasaki",203,124
"Kazuhiko Inoue","Hiroo Sasaki",203,19
"Yuki Kaji","Nobuo Tobita",125,65
"Yuki Kaji","Michiko Neya",126,65
"Yuki Kaji","Mitsuru Miyamoto",127,65
"Yuki Kaji","Fumihiko Tachiki",128,65
"Yuki Kaji","Shintaro Asanuma",129,65
"Yuki Kaji","Takahiro Sakurai",9,65
"Yuki Kaji","Kana Hanazawa",74,65
"Yuki Kaji","Toshiyuki Toyonaga",130,65
"Yuki Kaji","Suzu Hirose",131,65
"Yuki Kaji","Shinichiro Miki",132,65
"Yuki Kaji","Mamoru Miyano",48,65
"Yuki Kaji","Takako Matsu",133,65
"Yuki Kaji","Masaki Suda",204,65
"Nobuo Tobita","Michiko Neya",126,125
"Nobuo Tobita","Mitsuru Miyamoto",127,125
"Nobuo Tobita","Fumihiko Tachiki",128,125
"Nobuo Tobita","Shintaro Asanuma",129,125
"Nobuo Tobita","Takahiro Sakurai",9,125
"Nobuo Tobita","Kana Hanazawa",74,125
"Nobuo Tobita","Toshiyuki Toyonaga",130,125
"Nobuo Tobita","Suzu Hirose",131,125
"Nobuo Tobita","Shinichiro Miki",132,125
"Nobuo Tobita","Mamoru Miyano",48,125
"Nobuo Tobita","Takako Matsu",133,125
"Nobuo Tobita","Masaki Suda",204,125
"Michiko Neya","Mitsuru Miyamoto",127,126
"Michiko Neya","Fumihiko Tachiki",128,126
"Michiko Neya","Shintaro Asanuma",129,126
"Michiko Neya","Takahiro Sakurai",9,126
"Michiko Neya","Kana Hanazawa",74,126
"Michiko Neya","Toshiyuki Toyonaga",130,126
"Michiko Neya","Suzu Hirose",131,126
"Michiko Neya","Shinichiro Miki",132,126
"Michiko Neya","Mamoru Miyano",48,126
"Michiko Neya","Takako Matsu",133,126
"Michiko Neya","Masaki Suda",204,126
"Mitsuru Miyamoto","Fumihiko Tachiki",128,127
"Mitsuru Miyamoto","Shintaro Asanuma",129,127
"Mitsuru Miyamoto","Takahiro Sakurai",9,127
"Mitsuru Miyamoto","Kana Hanazawa",74,127
"Mitsuru Miyamoto","Toshiyuki Toyonaga",130,127
"Mitsuru Miyamoto","Suzu Hirose",131,127
"Mitsuru Miyamoto","Shinichiro Miki",132,127
"Mitsuru Miyamoto","Mamoru Miyano",48,127
"Mitsuru Miyamoto","Takako Matsu",133,127
"Mitsuru Miyamoto","Masaki Suda",204,127
"Fumihiko Tachiki","Shintaro Asanuma",129,128
"Fumihiko Tachiki","Takahiro Sakurai",9,128
"Fumihiko Tachiki","Kana Hanazawa",74,128
"Fumihiko Tachiki","Toshiyuki Toyonaga",130,128
"Fumihiko Tachiki","Suzu Hirose",131,128
"Fumihiko Tachiki","Shinichiro Miki",132,128
"Fumihiko Tachiki","Mamoru Miyano",48,128
"Fumihiko Tachiki","Takako Matsu",133,128
"Fumihiko Tachiki","Masaki Suda",204,128
"Shintaro Asanuma","Takahiro Sakurai",9,129
"Shintaro Asanuma","Kana Hanazawa",74,129
"Shintaro Asanuma","Toshiyuki Toyonaga",130,129
"Shintaro Asanuma","Suzu Hirose",131,129
"Shintaro Asanuma","Shinichiro Miki",132,129
"Shintaro Asanuma","Mamoru Miyano",48,129
"Shintaro Asanuma","Takako Matsu",133,129
"Shintaro Asanuma","Masaki Suda",204,129
"Takahiro Sakurai","Kana Hanazawa",74,9
"Takahiro Sakurai","Toshiyuki Toyonaga",130,9
"Takahiro Sakurai","Suzu Hirose",131,9
"Takahiro Sakurai","Shinichiro Miki",132,9
"Takahiro Sakurai","Mamoru Miyano",48,9
"Takahiro Sakurai","Takako Matsu",133,9
"Takahiro Sakurai","Masaki Suda",204,9
"Kana Hanazawa","Toshiyuki Toyonaga",130,74
"Kana Hanazawa","Suzu Hirose",131,74
"Kana Hanazawa","Shinichiro Miki",132,74
"Kana Hanazawa","Mamoru Miyano",48,74
"Kana Hanazawa","Takako Matsu",133,74
"Kana Hanazawa","Masaki Suda",204,74
"Toshiyuki Toyonaga","Suzu Hirose",131,130
"Toshiyuki Toyonaga","Shinichiro Miki",132,130
"Toshiyuki Toyonaga","Mamoru Miyano",48,130
"Toshiyuki Toyonaga","Takako Matsu",133,130
"Toshiyuki Toyonaga","Masaki Suda",204,130
"Suzu Hirose","Shinichiro Miki",132,131
"Suzu Hirose","Mamoru Miyano",48,131
"Suzu Hirose","Takako Matsu",133,131
"Suzu Hirose","Masaki Suda",204,131
"Shinichiro Miki","Mamoru Miyano",48,132
"Shinichiro Miki","Takako Matsu",133,132
"Shinichiro Miki","Masaki Suda",204,132
"Mamoru Miyano","Takako Matsu",133,48
"Mamoru Miyano","Masaki Suda",204,48
"Takako Matsu","Masaki Suda",204,133
"Yoshitsugu Matsuoka","Risa Taneda",135,134
"Yoshitsugu Matsuoka","Minami Takahashi",136,134
"Yoshitsugu Matsuoka","Shizuka Ishigami",137,134
"Yoshitsugu Matsuoka","Natsuki Hanae",79,134
"Yoshitsugu Matsuoka","Yuki Ono",138,134
"Yoshitsugu Matsuoka","Takahiro Sakurai",9,134
"Yoshitsugu Matsuoka","Ai Kayano",54,134
"Yoshitsugu Matsuoka","Maaya Uchida",139,134
"Yoshitsugu Matsuoka","Taishi Murata",140,134
"Yoshitsugu Matsuoka","Yusuke Kobayashi",141,134
"Yoshitsugu Matsuoka","Saori Onishi",142,134
"Yoshitsugu Matsuoka","Hisako Kanemoto",143,134
"Yoshitsugu Matsuoka","Chinatsu Akasaki",123,134
"Yoshitsugu Matsuoka","Nobuhiko Okamoto",101,134
"Yoshitsugu Matsuoka","Junichi Suwabe",82,134
"Yoshitsugu Matsuoka","Yuichi Nakamura",73,134
"Yoshitsugu Matsuoka","Jun Fukuyama",13,134
"Risa Taneda","Minami Takahashi",136,135
"Risa Taneda","Shizuka Ishigami",137,135
"Risa Taneda","Natsuki Hanae",79,135
"Risa Taneda","Yuki Ono",138,135
"Risa Taneda","Takahiro Sakurai",9,135
"Risa Taneda","Ai Kayano",54,135
"Risa Taneda","Maaya Uchida",139,135
"Risa Taneda","Taishi Murata",140,135
"Risa Taneda","Yusuke Kobayashi",141,135
"Risa Taneda","Saori Onishi",142,135
"Risa Taneda","Hisako Kanemoto",143,135
"Risa Taneda","Chinatsu Akasaki",123,135
"Risa Taneda","Nobuhiko Okamoto",101,135
"Risa Taneda","Junichi Suwabe",82,135
"Risa Taneda","Yuichi Nakamura",73,135
"Risa Taneda","Jun Fukuyama",13,135
"Minami Takahashi","Shizuka Ishigami",137,136
"Minami Takahashi","Natsuki Hanae",79,136
"Minami Takahashi","Yuki Ono",138,136
"Minami Takahashi","Takahiro Sakurai",9,136
"Minami Takahashi","Ai Kayano",54,136
"Minami Takahashi","Maaya Uchida",139,136
"Minami Takahashi","Taishi Murata",140,136
"Minami Takahashi","Yusuke Kobayashi",141,136
"Minami Takahashi","Saori Onishi",142,136
"Minami Takahashi","Hisako Kanemoto",143,136
"Minami Takahashi","Chinatsu Akasaki",123,136
"Minami Takahashi","Nobuhiko Okamoto",101,136
"Minami Takahashi","Junichi Suwabe",82,136
"Minami Takahashi","Yuichi Nakamura",73,136
"Minami Takahashi","Jun Fukuyama",13,136
"Shizuka Ishigami","Natsuki Hanae",79,137
"Shizuka Ishigami","Yuki Ono",138,137
"Shizuka Ishigami","Takahiro Sakurai",9,137
"Shizuka Ishigami","Ai Kayano",54,137
"Shizuka Ishigami","Maaya Uchida",139,137
"Shizuka Ishigami","Taishi Murata",140,137
"Shizuka Ishigami","Yusuke Kobayashi",141,137
"Shizuka Ishigami","Saori Onishi",142,137
"Shizuka Ishigami","Hisako Kanemoto",143,137
"Shizuka Ishigami","Chinatsu Akasaki",123,137
"Shizuka Ishigami","Nobuhiko Okamoto",101,137
"Shizuka Ishigami","Junichi Suwabe",82,137
"Shizuka Ishigami","Yuichi Nakamura",73,137
"Shizuka Ishigami","Jun Fukuyama",13,137
"Natsuki Hanae","Yuki Ono",138,79
"Natsuki Hanae","Takahiro Sakurai",9,79
"Natsuki Hanae","Ai Kayano",54,79
"Natsuki Hanae","Maaya Uchida",139,79
"Natsuki Hanae","Taishi Murata",140,79
"Natsuki Hanae","Yusuke Kobayashi",141,79
"Natsuki Hanae","Saori Onishi",142,79
"Natsuki Hanae","Hisako Kanemoto",143,79
"Natsuki Hanae","Chinatsu Akasaki",123,79
"Natsuki Hanae","Nobuhiko Okamoto",101,79
"Natsuki Hanae","Junichi Suwabe",82,79
"Natsuki Hanae","Yuichi Nakamura",73,79
"Natsuki Hanae","Jun Fukuyama",13,79
"Yuki Ono","Takahiro Sakurai",9,138
"Yuki Ono","Ai Kayano",54,138
"Yuki Ono","Maaya Uchida",139,138
"Yuki Ono","Taishi Murata",140,138
"Yuki Ono","Yusuke Kobayashi",141,138
"Yuki Ono","Saori Onishi",142,138
"Yuki Ono","Hisako Kanemoto",143,138
"Yuki Ono","Chinatsu Akasaki",123,138
"Yuki Ono","Nobuhiko Okamoto",101,138
"Yuki Ono","Junichi Suwabe",82,138
"Yuki Ono","Yuichi Nakamura",73,138
"Yuki Ono","Jun Fukuyama",13,138
"Takahiro Sakurai","Ai Kayano",54,9
"Takahiro Sakurai","Maaya Uchida",139,9
"Takahiro Sakurai","Taishi Murata",140,9
"Takahiro Sakurai","Yusuke Kobayashi",141,9
"Takahiro Sakurai","Saori Onishi",142,9
"Takahiro Sakurai","Hisako Kanemoto",143,9
"Takahiro Sakurai","Chinatsu Akasaki",123,9
"Takahiro Sakurai","Nobuhiko Okamoto",101,9
"Takahiro Sakurai","Junichi Suwabe",82,9
"Takahiro Sakurai","Yuichi Nakamura",73,9
"Takahiro Sakurai","Jun Fukuyama",13,9
"Ai Kayano","Maaya Uchida",139,54
"Ai Kayano","Taishi Murata",140,54
"Ai Kayano","Yusuke Kobayashi",141,54
"Ai Kayano","Saori Onishi",142,54
"Ai Kayano","Hisako Kanemoto",143,54
"Ai Kayano","Chinatsu Akasaki",123,54
"Ai Kayano","Nobuhiko Okamoto",101,54
"Ai Kayano","Junichi Suwabe",82,54
"Ai Kayano","Yuichi Nakamura",73,54
"Ai Kayano","Jun Fukuyama",13,54
"Maaya Uchida","Taishi Murata",140,139
"Maaya Uchida","Yusuke Kobayashi",141,139
"Maaya Uchida","Saori Onishi",142,139
"Maaya Uchida","Hisako Kanemoto",143,139
"Maaya Uchida","Chinatsu Akasaki",123,139
"Maaya Uchida","Nobuhiko Okamoto",101,139
"Maaya Uchida","Junichi Suwabe",82,139
"Maaya Uchida","Yuichi Nakamura",73,139
"Maaya Uchida","Jun Fukuyama",13,139
"Taishi Murata","Yusuke Kobayashi",141,140
"Taishi Murata","Saori Onishi",142,140
"Taishi Murata","Hisako Kanemoto",143,140
"Taishi Murata","Chinatsu Akasaki",123,140
"Taishi Murata","Nobuhiko Okamoto",101,140
"Taishi Murata","Junichi Suwabe",82,140
"Taishi Murata","Yuichi Nakamura",73,140
"Taishi Murata","Jun Fukuyama",13,140
"Yusuke Kobayashi","Saori Onishi",142,141
"Yusuke Kobayashi","Hisako Kanemoto",143,141
"Yusuke Kobayashi","Chinatsu Akasaki",123,141
"Yusuke Kobayashi","Nobuhiko Okamoto",101,141
"Yusuke Kobayashi","Junichi Suwabe",82,141
"Yusuke Kobayashi","Yuichi Nakamura",73,141
"Yusuke Kobayashi","Jun Fukuyama",13,141
"Saori Onishi","Hisako Kanemoto",143,142
"Saori Onishi","Chinatsu Akasaki",123,142
"Saori Onishi","Nobuhiko Okamoto",101,142
"Saori Onishi","Junichi Suwabe",82,142
"Saori Onishi","Yuichi Nakamura",73,142
"Saori Onishi","Jun Fukuyama",13,142
"Hisako Kanemoto","Chinatsu Akasaki",123,143
"Hisako Kanemoto","Nobuhiko Okamoto",101,143
"Hisako Kanemoto","Junichi Suwabe",82,143
"Hisako Kanemoto","Yuichi Nakamura",73,143
"Hisako Kanemoto","Jun Fukuyama",13,143
"Chinatsu Akasaki","Nobuhiko Okamoto",101,123
"Chinatsu Akasaki","Junichi Suwabe",82,123
"Chinatsu Akasaki","Yuichi Nakamura",73,123
"Chinatsu Akasaki","Jun Fukuyama",13,123
"Nobuhiko Okamoto","Junichi Suwabe",82,101
"Nobuhiko Okamoto","Yuichi Nakamura",73,101
"Nobuhiko Okamoto","Jun Fukuyama",13,101
"Junichi Suwabe","Yuichi Nakamura",73,82
"Junichi Suwabe","Jun Fukuyama",13,82
"Yuichi Nakamura","Jun Fukuyama",13,73
"Mamoru Miyano","Takahiro Sakurai",9,48
"Mamoru Miyano","Kana Hanazawa",74,48
"Mamoru Miyano","Tomokazu Sugita",88,48
"Mamoru Miyano","Yuki Kaji",65,48
"Mamoru Miyano","Junichi Suwabe",82,48
"Mamoru Miyano","Daisuke Ono",98,48
"Mamoru Miyano","Kenta Miyake",29,48
"Mamoru Miyano","Kenyu Horiuchi",94,48
"Mamoru Miyano","Kazuya Nakai",144,48
"Mamoru Miyano","Kazuhiro Yamaji",76,48
"Takahiro Sakurai","Kana Hanazawa",74,9
"Takahiro Sakurai","Tomokazu Sugita",88,9
"Takahiro Sakurai","Yuki Kaji",65,9
"Takahiro Sakurai","Junichi Suwabe",82,9
"Takahiro Sakurai","Daisuke Ono",98,9
"Takahiro Sakurai","Kenta Miyake",29,9
"Takahiro Sakurai","Kenyu Horiuchi",94,9
"Takahiro Sakurai","Kazuya Nakai",144,9
"Takahiro Sakurai","Kazuhiro Yamaji",76,9
"Kana Hanazawa","Tomokazu Sugita",88,74
"Kana Hanazawa","Yuki Kaji",65,74
"Kana Hanazawa","Junichi Suwabe",82,74
"Kana Hanazawa","Daisuke Ono",98,74
"Kana Hanazawa","Kenta Miyake",29,74
"Kana Hanazawa","Kenyu Horiuchi",94,74
"Kana Hanazawa","Kazuya Nakai",144,74
"Kana Hanazawa","Kazuhiro Yamaji",76,74
"Tomokazu Sugita","Yuki Kaji",65,88
"Tomokazu Sugita","Junichi Suwabe",82,88
"Tomokazu Sugita","Daisuke Ono",98,88
"Tomokazu Sugita","Kenta Miyake",29,88
"Tomokazu Sugita","Kenyu Horiuchi",94,88
"Tomokazu Sugita","Kazuya Nakai",144,88
"Tomokazu Sugita","Kazuhiro Yamaji",76,88
"Yuki Kaji","Junichi Suwabe",82,65
"Yuki Kaji","Daisuke Ono",98,65
"Yuki Kaji","Kenta Miyake",29,65
"Yuki Kaji","Kenyu Horiuchi",94,65
"Yuki Kaji","Kazuya Nakai",144,65
"Yuki Kaji","Kazuhiro Yamaji",76,65
"Junichi Suwabe","Daisuke Ono",98,82
"Junichi Suwabe","Kenta Miyake",29,82
"Junichi Suwabe","Kenyu Horiuchi",94,82
"Junichi Suwabe","Kazuya Nakai",144,82
"Junichi Suwabe","Kazuhiro Yamaji",76,82
"Daisuke Ono","Kenta Miyake",29,98
"Daisuke Ono","Kenyu Horiuchi",94,98
"Daisuke Ono","Kazuya Nakai",144,98
"Daisuke Ono","Kazuhiro Yamaji",76,98
"Kenta Miyake","Kenyu Horiuchi",94,29
"Kenta Miyake","Kazuya Nakai",144,29
"Kenta Miyake","Kazuhiro Yamaji",76,29
"Kenyu Horiuchi","Kazuya Nakai",144,94
"Kenyu Horiuchi","Kazuhiro Yamaji",76,94
"Kazuya Nakai","Kazuhiro Yamaji",76,144
"Mamoru Miyano","Takahiro Sakurai",9,48
"Mamoru Miyano","Kana Hanazawa",74,48
"Mamoru Miyano","Tomokazu Sugita",88,48
"Mamoru Miyano","Yuki Kaji",65,48
"Mamoru Miyano","Junichi Suwabe",82,48
"Mamoru Miyano","Reina Ueda",145,48
"Mamoru Miyano","Ari Ozawa",146,48
"Mamoru Miyano","Daisuke Ono",98,48
"Mamoru Miyano","Kenta Miyake",29,48
"Mamoru Miyano","Kenyu Horiuchi",94,48
"Mamoru Miyano","Kazuya Nakai",144,48
"Mamoru Miyano","Kazuhiro Yamaji",76,48
"Takahiro Sakurai","Kana Hanazawa",74,9
"Takahiro Sakurai","Tomokazu Sugita",88,9
"Takahiro Sakurai","Yuki Kaji",65,9
"Takahiro Sakurai","Junichi Suwabe",82,9
"Takahiro Sakurai","Reina Ueda",145,9
"Takahiro Sakurai","Ari Ozawa",146,9
"Takahiro Sakurai","Daisuke Ono",98,9
"Takahiro Sakurai","Kenta Miyake",29,9
"Takahiro Sakurai","Kenyu Horiuchi",94,9
"Takahiro Sakurai","Kazuya Nakai",144,9
"Takahiro Sakurai","Kazuhiro Yamaji",76,9
"Kana Hanazawa","Tomokazu Sugita",88,74
"Kana Hanazawa","Yuki Kaji",65,74
"Kana Hanazawa","Junichi Suwabe",82,74
"Kana Hanazawa","Reina Ueda",145,74
"Kana Hanazawa","Ari Ozawa",146,74
"Kana Hanazawa","Daisuke Ono",98,74
"Kana Hanazawa","Kenta Miyake",29,74
"Kana Hanazawa","Kenyu Horiuchi",94,74
"Kana Hanazawa","Kazuya Nakai",144,74
"Kana Hanazawa","Kazuhiro Yamaji",76,74
"Tomokazu Sugita","Yuki Kaji",65,88
"Tomokazu Sugita","Junichi Suwabe",82,88
"Tomokazu Sugita","Reina Ueda",145,88
"Tomokazu Sugita","Ari Ozawa",146,88
"Tomokazu Sugita","Daisuke Ono",98,88
"Tomokazu Sugita","Kenta Miyake",29,88
"Tomokazu Sugita","Kenyu Horiuchi",94,88
"Tomokazu Sugita","Kazuya Nakai",144,88
"Tomokazu Sugita","Kazuhiro Yamaji",76,88
"Yuki Kaji","Junichi Suwabe",82,65
"Yuki Kaji","Reina Ueda",145,65
"Yuki Kaji","Ari Ozawa",146,65
"Yuki Kaji","Daisuke Ono",98,65
"Yuki Kaji","Kenta Miyake",29,65
"Yuki Kaji","Kenyu Horiuchi",94,65
"Yuki Kaji","Kazuya Nakai",144,65
"Yuki Kaji","Kazuhiro Yamaji",76,65
"Junichi Suwabe","Reina Ueda",145,82
"Junichi Suwabe","Ari Ozawa",146,82
"Junichi Suwabe","Daisuke Ono",98,82
"Junichi Suwabe","Kenta Miyake",29,82
"Junichi Suwabe","Kenyu Horiuchi",94,82
"Junichi Suwabe","Kazuya Nakai",144,82
"Junichi Suwabe","Kazuhiro Yamaji",76,82
"Reina Ueda","Ari Ozawa",146,145
"Reina Ueda","Daisuke Ono",98,145
"Reina Ueda","Kenta Miyake",29,145
"Reina Ueda","Kenyu Horiuchi",94,145
"Reina Ueda","Kazuya Nakai",144,145
"Reina Ueda","Kazuhiro Yamaji",76,145
"Ari Ozawa","Daisuke Ono",98,146
"Ari Ozawa","Kenta Miyake",29,146
"Ari Ozawa","Kenyu Horiuchi",94,146
"Ari Ozawa","Kazuya Nakai",144,146
"Ari Ozawa","Kazuhiro Yamaji",76,146
"Daisuke Ono","Kenta Miyake",29,98
"Daisuke Ono","Kenyu Horiuchi",94,98
"Daisuke Ono","Kazuya Nakai",144,98
"Daisuke Ono","Kazuhiro Yamaji",76,98
"Kenta Miyake","Kenyu Horiuchi",94,29
"Kenta Miyake","Kazuya Nakai",144,29
"Kenta Miyake","Kazuhiro Yamaji",76,29
"Kenyu Horiuchi","Kazuya Nakai",144,94
"Kenyu Horiuchi","Kazuhiro Yamaji",76,94
"Kazuya Nakai","Kazuhiro Yamaji",76,144
"Mamoru Miyano","Takahiro Sakurai",9,48
"Mamoru Miyano","Kana Hanazawa",74,48
"Mamoru Miyano","Tomokazu Sugita",88,48
"Mamoru Miyano","Yuki Kaji",65,48
"Mamoru Miyano","Junichi Suwabe",82,48
"Mamoru Miyano","Reina Ueda",145,48
"Mamoru Miyano","Ari Ozawa",146,48
"Mamoru Miyano","Daisuke Ono",98,48
"Mamoru Miyano","Kenta Miyake",29,48
"Mamoru Miyano","Kenyu Horiuchi",94,48
"Mamoru Miyano","Kazuya Nakai",144,48
"Mamoru Miyano","Kazuhiro Yamaji",76,48
"Takahiro Sakurai","Kana Hanazawa",74,9
"Takahiro Sakurai","Tomokazu Sugita",88,9
"Takahiro Sakurai","Yuki Kaji",65,9
"Takahiro Sakurai","Junichi Suwabe",82,9
"Takahiro Sakurai","Reina Ueda",145,9
"Takahiro Sakurai","Ari Ozawa",146,9
"Takahiro Sakurai","Daisuke Ono",98,9
"Takahiro Sakurai","Kenta Miyake",29,9
"Takahiro Sakurai","Kenyu Horiuchi",94,9
"Takahiro Sakurai","Kazuya Nakai",144,9
"Takahiro Sakurai","Kazuhiro Yamaji",76,9
"Kana Hanazawa","Tomokazu Sugita",88,74
"Kana Hanazawa","Yuki Kaji",65,74
"Kana Hanazawa","Junichi Suwabe",82,74
"Kana Hanazawa","Reina Ueda",145,74
"Kana Hanazawa","Ari Ozawa",146,74
"Kana Hanazawa","Daisuke Ono",98,74
"Kana Hanazawa","Kenta Miyake",29,74
"Kana Hanazawa","Kenyu Horiuchi",94,74
"Kana Hanazawa","Kazuya Nakai",144,74
"Kana Hanazawa","Kazuhiro Yamaji",76,74
"Tomokazu Sugita","Yuki Kaji",65,88
"Tomokazu Sugita","Junichi Suwabe",82,88
"Tomokazu Sugita","Reina Ueda",145,88
"Tomokazu Sugita","Ari Ozawa",146,88
"Tomokazu Sugita","Daisuke Ono",98,88
"Tomokazu Sugita","Kenta Miyake",29,88
"Tomokazu Sugita","Kenyu Horiuchi",94,88
"Tomokazu Sugita","Kazuya Nakai",144,88
"Tomokazu Sugita","Kazuhiro Yamaji",76,88
"Yuki Kaji","Junichi Suwabe",82,65
"Yuki Kaji","Reina Ueda",145,65
"Yuki Kaji","Ari Ozawa",146,65
"Yuki Kaji","Daisuke Ono",98,65
"Yuki Kaji","Kenta Miyake",29,65
"Yuki Kaji","Kenyu Horiuchi",94,65
"Yuki Kaji","Kazuya Nakai",144,65
"Yuki Kaji","Kazuhiro Yamaji",76,65
"Junichi Suwabe","Reina Ueda",145,82
"Junichi Suwabe","Ari Ozawa",146,82
"Junichi Suwabe","Daisuke Ono",98,82
"Junichi Suwabe","Kenta Miyake",29,82
"Junichi Suwabe","Kenyu Horiuchi",94,82
"Junichi Suwabe","Kazuya Nakai",144,82
"Junichi Suwabe","Kazuhiro Yamaji",76,82
"Reina Ueda","Ari Ozawa",146,145
"Reina Ueda","Daisuke Ono",98,145
"Reina Ueda","Kenta Miyake",29,145
"Reina Ueda","Kenyu Horiuchi",94,145
"Reina Ueda","Kazuya Nakai",144,145
"Reina Ueda","Kazuhiro Yamaji",76,145
"Ari Ozawa","Daisuke Ono",98,146
"Ari Ozawa","Kenta Miyake",29,146
"Ari Ozawa","Kenyu Horiuchi",94,146
"Ari Ozawa","Kazuya Nakai",144,146
"Ari Ozawa","Kazuhiro Yamaji",76,146
"Daisuke Ono","Kenta Miyake",29,98
"Daisuke Ono","Kenyu Horiuchi",94,98
"Daisuke Ono","Kazuya Nakai",144,98
"Daisuke Ono","Kazuhiro Yamaji",76,98
"Kenta Miyake","Kenyu Horiuchi",94,29
"Kenta Miyake","Kazuya Nakai",144,29
"Kenta Miyake","Kazuhiro Yamaji",76,29
"Kenyu Horiuchi","Kazuya Nakai",144,94
"Kenyu Horiuchi","Kazuhiro Yamaji",76,94
"Kazuya Nakai","Kazuhiro Yamaji",76,144
"Kazuyuki Okitsu","Takehito Koyasu",147,47
"Kazuyuki Okitsu","Yoku Shioya",148,47
"Kazuyuki Okitsu","Yoji Ueda",149,47
"Kazuyuki Okitsu","Ayako Kawasumi",104,47
"Kazuyuki Okitsu","Tomokazu Sugita",88,47
"Kazuyuki Okitsu","Takuya Sato",43,47
"Kazuyuki Okitsu","Atsuko Tanaka",150,47
"Kazuyuki Okitsu","Atsushi Imaruoka",151,47
"Kazuyuki Okitsu","Daisuke Ono",98,47
"Kazuyuki Okitsu","Unsho Ishizuka",152,47
"Kazuyuki Okitsu","Kenta Miyake",29,47
"Kazuyuki Okitsu","Daisuke Hirakawa",51,47
"Kazuyuki Okitsu","Fuminori Komatsu",153,47
"Kazuyuki Okitsu","Yuki Ono",138,47
"Kazuyuki Okitsu","Yuki Kaji",65,47
"Kazuyuki Okitsu","Wataru Takagi",154,47
"Kazuyuki Okitsu","Takahiro Sakurai",9,47
"Kazuyuki Okitsu","Kensho Ono",39,47
"Kazuyuki Okitsu","Yuichi Nakamura",73,47
"Kazuyuki Okitsu","Junichi Suwabe",82,47
"Kazuyuki Okitsu","Kohsuke Toriumi",116,47
"Kazuyuki Okitsu","Daiki Yamashita",86,47
"Kazuyuki Okitsu","Junya Enoki",124,47
"Takehito Koyasu","Yoku Shioya",148,147
"Takehito Koyasu","Yoji Ueda",149,147
"Takehito Koyasu","Ayako Kawasumi",104,147
"Takehito Koyasu","Tomokazu Sugita",88,147
"Takehito Koyasu","Takuya Sato",43,147
"Takehito Koyasu","Atsuko Tanaka",150,147
"Takehito Koyasu","Atsushi Imaruoka",151,147
"Takehito Koyasu","Daisuke Ono",98,147
"Takehito Koyasu","Unsho Ishizuka",152,147
"Takehito Koyasu","Kenta Miyake",29,147
"Takehito Koyasu","Daisuke Hirakawa",51,147
"Takehito Koyasu","Fuminori Komatsu",153,147
